msa,Covid_payment_mean,ownership_FEDERAL_mean,ownership_HOSPITAL DISTRICT OR AUTHORITY_mean,ownership_LOCAL_mean,ownership_OTHER (SPECIFY)_mean,ownership_PHYSICIAN OWNERSHIP_mean,ownership_PRIVATE (FOR PROFIT)_mean,ownership_PRIVATE (NOT FOR PROFIT)_mean,ownership_STATE_mean,ownership_TRIBAL_mean,urban_rural_URBAN_mean,teaching_YES_mean,beds_grp_100-199_mean,beds_grp_200-299_mean,beds_grp_300-399_mean,beds_grp_400-499_mean,beds_grp_500+_mean,Covid_payment_count,ownership_FEDERAL_count,ownership_HOSPITAL DISTRICT OR AUTHORITY_count,ownership_LOCAL_count,ownership_OTHER (SPECIFY)_count,ownership_PHYSICIAN OWNERSHIP_count,ownership_PRIVATE (FOR PROFIT)_count,ownership_PRIVATE (NOT FOR PROFIT)_count,ownership_STATE_count,ownership_TRIBAL_count,urban_rural_URBAN_count,teaching_YES_count,beds_grp_100-199_count,beds_grp_200-299_count,beds_grp_300-399_count,beds_grp_400-499_count,beds_grp_500+_count,Covid_payment_exists,ownership_FEDERAL_exists,ownership_HOSPITAL DISTRICT OR AUTHORITY_exists,ownership_LOCAL_exists,ownership_OTHER (SPECIFY)_exists,ownership_PHYSICIAN OWNERSHIP_exists,ownership_PRIVATE (FOR PROFIT)_exists,ownership_PRIVATE (NOT FOR PROFIT)_exists,ownership_STATE_exists,ownership_TRIBAL_exists,urban_rural_URBAN_exists,teaching_YES_exists,beds_grp_100-199_exists,beds_grp_200-299_exists,beds_grp_300-399_exists,beds_grp_400-499_exists,beds_grp_500+_exists,Covid_payment_median,ownership_FEDERAL_median,ownership_HOSPITAL DISTRICT OR AUTHORITY_median,ownership_LOCAL_median,ownership_OTHER (SPECIFY)_median,ownership_PHYSICIAN OWNERSHIP_median,ownership_PRIVATE (FOR PROFIT)_median,ownership_PRIVATE (NOT FOR PROFIT)_median,ownership_STATE_median,ownership_TRIBAL_median,urban_rural_URBAN_median,teaching_YES_median,beds_grp_100-199_median,beds_grp_200-299_median,beds_grp_300-399_median,beds_grp_400-499_median,beds_grp_500+_median,Covid_payment_mode,ownership_FEDERAL_mode,ownership_HOSPITAL DISTRICT OR AUTHORITY_mode,ownership_LOCAL_mode,ownership_OTHER (SPECIFY)_mode,ownership_PHYSICIAN OWNERSHIP_mode,ownership_PRIVATE (FOR PROFIT)_mode,ownership_PRIVATE (NOT FOR PROFIT)_mode,ownership_STATE_mode,ownership_TRIBAL_mode,urban_rural_URBAN_mode,teaching_YES_mode,beds_grp_100-199_mode,beds_grp_200-299_mode,beds_grp_300-399_mode,beds_grp_400-499_mode,beds_grp_500+_mode
24420,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
24500,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24540,3754331.6259999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.2,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18771658.13,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24580,1806441.1722222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,1.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,16257970.55,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24660,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,1.0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0,0.1111111111111111,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0.0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24860,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.16666666666666666,0.5,0.1111111111111111,0.0,1.0,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25060,3410526.4622222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,1.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.1111111111111111,0.1111111111111111,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15355596.0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0
25220,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,1.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25260,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25420,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0.0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25540,7110650.441666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.0,0.16666666666666666,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,67127805.3,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25620,2108333.3333333335,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12650000.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25860,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,1.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0.0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25940,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26140,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0
26300,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,1.0,0.2,0.2,0.2,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26380,2154558.3333333335,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10227350.0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26420,325138.1215469613,0.0,0.027624309392265192,0.0055248618784530384,0.016574585635359115,0.09392265193370165,0.4530386740331492,0.3701657458563536,0.011049723756906077,0.0,1.0,0.08839779005524862,0.16574585635359115,0.0718232044198895,0.06629834254143646,0.011049723756906077,0.06077348066298342,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,16800000.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26580,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.5,0.0,0.0,1.0,0.4,0.3,0.0,0.1,0.2,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26620,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26820,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.2,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26900,1099766.244,0.0,0.0,0.2,0.025,0.025,0.225,0.325,0.0,0.0,1.0,0.275,0.325,0.075,0.075,0.0,0.075,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,16897040.66,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26980,6150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17950000.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
27100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0
27140,144117.64705882352,0.0,0.0,0.17647058823529413,0.0,0.0,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.0,1.0,0.29411764705882354,0.29411764705882354,0.0,0.0,0.058823529411764705,0.17647058823529413,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2450000.0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27180,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5
27260,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.22727272727272727,0.6818181818181818,0.0,0.0,1.0,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.13636363636363635,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0.0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27500,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,1.0,0.2,0.0,0.4,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27620,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
27740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.2,0.0,0.0,0.0,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27780,7606379.634000001,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.2,0.2,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,38031898.17,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27860,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27900,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.125,0.125,0.0,0.25,0.0,0.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0.0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28020,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0
28100,583333.3333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1750000.0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
